Wall time,Step,Value
1670862285.0945287,787,0.8494569659233093
1670862288.1027443,791,0.8609119653701782
1670862290.997899,795,0.8423062562942505
1670862293.8342493,799,0.8900266885757446
1670862296.7621362,803,0.8009698390960693
1670862299.8050373,807,0.94068443775177
1670862302.7304416,811,0.8136174082756042
1670862305.464818,815,0.8656061291694641
1670862308.5023286,819,0.8426520824432373
1670862311.3366055,823,0.8436530232429504
1670862314.421351,827,0.809208869934082
1670862317.4009707,831,0.9083907604217529
1670862320.45086,835,0.8281312584877014
1670862323.4711208,839,0.81989586353302
1670862326.4822948,843,0.890679121017456
1670862329.4354303,847,0.8779886960983276
1670862332.3993332,851,0.8028181791305542
1670862335.4405663,855,0.76384037733078
1670862338.5704544,859,0.8536809682846069
1670862341.5859103,863,0.8220343589782715
1670862344.588127,867,0.8226056098937988
1670862347.6357334,871,0.8772569894790649
1670862350.4889212,875,0.9046122431755066
1670862353.3595343,879,0.8248096704483032
1670862356.40765,883,0.8395429849624634
1670862359.432975,887,0.8613808155059814
1670862362.5423465,891,0.8025837540626526
1670862365.7788057,895,0.8117809891700745
1670862368.863615,899,0.8484064340591431
1670862372.0483124,903,0.8190324306488037
1670862375.1387806,907,0.8663742542266846
1670862378.1699197,911,0.806933581829071
1670862381.1257954,915,0.8833426833152771
1670862384.215981,919,0.806551992893219
1670862387.1892343,923,0.8615645170211792
1670862390.140092,927,0.8167806267738342
1670862393.1869864,931,0.8608089089393616
1670862396.3016546,935,0.8141171932220459
1670862401.0486724,939,0.8443048596382141
1670862404.3006353,943,0.8193886280059814
1670862407.682608,947,0.8951923251152039
1670862410.9949334,951,0.8562121987342834
1670862414.136468,955,0.8353803753852844
1670862417.1007802,959,0.823983371257782
1670862420.0572195,963,0.8385174870491028
1670862423.0801587,967,0.776540994644165
1670862427.0993207,971,0.7926695346832275
1670862430.9820642,975,0.7841030359268188
1670862434.1138325,979,0.8068256378173828
1670862437.2037342,983,0.8472076058387756
1670862440.1421793,987,0.8550679087638855
1670862443.433736,991,0.8099742531776428
1670862446.7279906,995,0.8767951130867004
1670862450.0251086,999,0.8089413642883301
1670862453.2476919,1003,0.8599280118942261
1670862456.2400062,1007,0.7901778221130371
1670862459.2435892,1011,0.8103100061416626
1670862462.2547278,1015,0.833642840385437
1670862465.139009,1019,0.834038496017456
1670862468.0486517,1023,0.8562624454498291
1670862470.957935,1027,0.7705075740814209
1670862473.9102573,1031,0.8484347462654114
1670862476.8790555,1035,0.8621997237205505
1670862480.061319,1039,0.7584540247917175
1670862483.2287023,1043,0.8541051149368286
1670862486.5024598,1047,0.8102505803108215
1670862489.9879963,1051,0.8558774590492249
1670862493.2725565,1055,0.7676286697387695
1670862496.4552662,1059,0.800801157951355
1670862499.7094913,1063,0.7880727052688599
1670862502.736827,1067,0.7900906205177307
1670862505.8268454,1071,0.8214003443717957
1670862508.9129412,1075,0.8019653558731079
1670862511.9195988,1079,0.8546517491340637
1670862515.0003195,1083,0.7659303545951843
1670862518.125228,1087,0.8564854264259338
1670862521.1807685,1091,0.8025583028793335
1670862524.1953828,1095,0.8431054949760437
1670862527.3952775,1099,0.8010867834091187
1670862530.4095201,1103,0.7872966527938843
1670862533.4435377,1107,0.885822594165802
1670862536.4744108,1111,0.8325510025024414
1670862539.4227939,1115,0.8363925814628601
1670862542.5080776,1119,0.9066339135169983
1670862545.6164954,1123,0.8551497459411621
1670862548.6700835,1127,0.8239338994026184
1670862553.5966554,1131,0.8675042986869812
1670862556.7616515,1135,0.7293879985809326
1670862559.8764765,1139,0.8549246788024902
1670862563.0301025,1143,0.8561663031578064
1670862566.0762877,1147,0.8170274496078491
1670862569.2491143,1151,0.8540247678756714
1670862572.497368,1155,0.848983645439148
1670862575.6408114,1159,0.8092547059059143
1670862578.8170745,1163,0.790330708026886
1670862581.8898964,1167,0.8108056783676147
1670862584.9869092,1171,0.8600491881370544
1670862588.3178911,1175,0.8332459926605225
1670862591.380668,1179,0.8270168304443359
1670862594.6090095,1183,0.8295029401779175
1670862597.700048,1187,0.8939756751060486
1670862600.788432,1191,0.8368032574653625
1670862603.8946075,1195,0.8399701714515686
1670862607.1486964,1199,0.7868794202804565
1670862610.37496,1203,0.8224748969078064
1670862613.473419,1207,0.7542227506637573
1670862616.603723,1211,0.8442796468734741
1670862619.7385905,1215,0.8799487352371216
1670862622.86631,1219,0.7714942693710327
1670862626.2980704,1223,0.7971345782279968
1670862629.785102,1227,0.8405348658561707
1670862632.9138277,1231,0.8271228075027466
1670862636.3460362,1235,0.7882172465324402
1670862639.5717232,1239,0.8232377767562866
1670862642.6623504,1243,0.846349835395813
1670862645.8698711,1247,0.7806379795074463
1670862649.0431123,1251,0.8273478746414185
1670862652.2931275,1255,0.7813994884490967
1670862655.43836,1259,0.8037327527999878
1670862658.7454848,1263,0.7707763910293579
1670862662.1579404,1267,0.7684546709060669
1670862665.417386,1271,0.7560657262802124
1670862668.6892025,1275,0.8157597780227661
1670862671.959585,1279,0.7889893651008606
1670862675.1960497,1283,0.8506066203117371
1670862678.4639864,1287,0.7884910106658936
1670862681.843272,1291,0.7779693007469177
1670862685.0611622,1295,0.8087750673294067
1670862688.4085126,1299,0.7522106766700745
1670862691.941807,1303,0.8059231638908386
1670862695.3068295,1307,0.8167303800582886
1670862698.8229775,1311,0.8946204781532288
1670862702.229264,1315,0.7597182989120483
1670862705.659022,1319,0.8270930647850037
1670862709.3888202,1323,0.7712506651878357
1670862712.6071658,1327,0.8218163251876831
1670862715.9833934,1331,0.7939583659172058
1670862719.4168727,1335,0.8453454971313477
1670862722.8626978,1339,0.7830079793930054
1670862726.2531507,1343,0.8897836208343506
1670862729.9541216,1347,0.8221527934074402
1670862733.552581,1351,0.7934514284133911
1670862737.0482907,1355,0.7366081476211548
1670862740.492537,1359,0.768613338470459
1670862746.1702936,1363,0.7915830612182617
1670862749.8100326,1367,0.8409319519996643
1670862753.4064717,1371,0.8044986128807068
1670862756.9135818,1375,0.7910191416740417
1670862760.4052758,1379,0.8946131467819214
